ftimestamp,ltimestamp,imsi,longitude,latitude,OD,mode
nan,20181003102054,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003102109,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003102439,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003102727,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003103323,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003105019,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003105058,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003105354,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003105707,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003111038,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003111817,460000095064990351,123.4052505,41.81732178,F,2
nan,20181003111819,460000095064990351,123.4052505,41.81732178,F,2
nan,20181003111835,460000095064990351,123.4068832,41.81591034,F,2
nan,20181003112554,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003113215,460000095064990351,123.4052505,41.81732178,F,2
nan,20181003113309,460000095064990351,123.4052505,41.81732178,F,2
nan,20181003113500,460000095064990351,123.4104309,41.81703186,F,2
nan,20181003113807,460000095064990351,123.4078064,41.81684113,F,2
nan,20181003114117,460000095064990351,123.406662,41.82329941,F,2
nan,20181003114243,460000095064990351,123.4104309,41.81703186,F,2
20181003120435,20181003145212,460000095064990351,123.40749866368506,41.816530867488,T,2
20181003001521,20181003125426,460000095071779102,123.41429139999997,41.83049010999997,T,2
nan,20181003132436,460000095071779102,123.415947,41.82638931,F,2
nan,20181003132534,460000095071779102,123.415947,41.82638931,F,2
nan,20181003132701,460000095071779102,123.415947,41.82638931,F,2
nan,20181003132818,460000095071779102,123.4133606,41.82601166,F,2
nan,20181003133122,460000095071779102,123.42278290000002,41.83375931,F,2
nan,20181003133400,460000095071779102,123.4068375,41.81980896,F,2
nan,20181003133725,460000095071779102,123.4104309,41.81703186,F,2
nan,20181003133926,460000095071779102,123.4104309,41.81703186,F,2
20181003134601,20181003145528,460000095071779102,123.40613745052832,41.81720733863713,T,2
20181003134601,20181003145528,460000095071779102,123.40613745052832,41.81720733863713,T,1
nan,20181003153732,460000095071779102,123.4104309,41.81703186,F,1
nan,20181003154331,460000095071779102,123.4133682,41.81906128,F,1
20181003160318,20181003163614,460000095071779102,123.4142914,41.83049011,T,1
nan,20181003171839,460000095071779102,123.4168396,41.82715988,F,1
nan,20181003172016,460000095071779102,123.4253387,41.82685852,F,1
nan,20181003172147,460000095071779102,123.4263535,41.81867981,F,1
nan,20181003172518,460000095071779102,123.4248505,41.80847931,F,1
20181003181204,20181003184709,460000095071779102,123.4087067,41.80638123,T,1
20181003181204,20181003184709,460000095071779102,123.4087067,41.80638123,T,3
20181003184844,20181003192117,460000095071779102,123.4087296,41.80886078,T,3
20181003184844,20181003192117,460000095071779102,123.4087296,41.80886078,T,1
nan,20181003193042,460000095071779102,123.4087067,41.80638123,F,1
nan,20181003193155,460000095071779102,123.4087067,41.80638123,F,1
nan,20181003193253,460000095071779102,123.4087296,41.80886078,F,1
20181003195639,20181003212527,460000095071779102,123.4133682,41.81906127999999,T,1
20181003022703,20181003124739,460000095073912558,123.40683750000001,41.819808959999996,T,1
nan,20181003132125,460000095073912558,123.4094467,41.81962967,F,1
nan,20181003133117,460000095073912558,123.4094467,41.81962967,F,1
nan,20181003134104,460000095073912558,123.4094467,41.81962967,F,1
nan,20181003140306,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003140528,460000095073912558,123.4019089,41.82228088,F,1
nan,20181003143927,460000095073912558,123.3981628,41.82403183,F,1
nan,20181003145211,460000095073912558,123.3981628,41.82403183,F,1
nan,20181003145913,460000095073912558,123.3991394,41.82085037,F,1
nan,20181003150723,460000095073912558,123.4041595,41.81858826,F,1
nan,20181003151522,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003151621,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003151719,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003172625,460000095073912558,123.4094467,41.81962967,F,1
nan,20181003180532,460000095073912558,123.4068375,41.81980896,F,1
nan,20181003181219,460000095073912558,123.4068375,41.81980896,F,1
nan,20181003182239,460000095073912558,123.4094467,41.81962967,F,1
nan,20181003183226,460000095073912558,123.4119873,41.8078804,F,1
nan,20181003184430,460000095073912558,123.4140701,41.79787827,F,1
nan,20181003184905,460000095073912558,123.4222107,41.79520035,F,1
nan,20181003185941,460000095073912558,123.4221497,41.78771973,F,1
nan,20181003190008,460000095073912558,123.4210892,41.78676987,F,1
nan,20181003191119,460000095073912558,123.4215469,41.78831863,F,1
nan,20181003192218,460000095073912558,123.4197464,41.78979111,F,1
nan,20181003192533,460000095073912558,123.4197464,41.78979111,F,1
nan,20181003192626,460000095073912558,123.4197464,41.78979111,F,1
nan,20181003193519,460000095073912558,123.4197464,41.78979111,F,1
nan,20181003194916,460000095073912558,123.4161072,41.78958893,F,1
nan,20181003200033,460000095073912558,123.4120865,41.78800964,F,1
nan,20181003201251,460000095073912558,123.418869,41.79587936,F,1
nan,20181003203234,460000095073912558,123.4106903,41.80588913,F,1
nan,20181003203436,460000095073912558,123.41438290000002,41.81169891,F,1
nan,20181003203930,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003204417,460000095073912558,123.4063873,41.820961,F,1
nan,20181003204456,460000095073912558,123.4063873,41.820961,F,1
nan,20181003204502,460000095073912558,123.4059067,41.82046127,F,1
nan,20181003204611,460000095073912558,123.406662,41.82329941,F,1
20181003214531,20181003233950,460000095073912558,123.40944670000002,41.81962967,T,1
20181003003601,20181003093815,460000095074423059,123.45033435592497,41.78060616223222,T,3
nan,20181003094506,460000095074423059,123.43782040000002,41.75955963,F,3
nan,20181003094655,460000095074423059,123.4354477,41.75598145,F,3
nan,20181003095536,460000095074423059,123.4528885,41.70713043,F,3
nan,20181003101933,460000095074423059,123.3370209,41.51704025,F,3
nan,20181003102618,460000095074423059,123.3372116,41.52492142,F,3
nan,20181003103045,460000095074423059,123.3352509,41.53427887,F,3
nan,20181003103054,460000095074423059,123.3352509,41.53427887,F,3
nan,20181003103654,460000095074423059,123.3352509,41.53427887,F,3
nan,20181003104444,460000095074423059,123.3458862,41.53760147,F,3
nan,20181003105215,460000095074423059,123.3458862,41.53760147,F,3
nan,20181003110901,460000095074423059,123.3458862,41.53760147,F,3
nan,20181003111102,460000095074423059,123.3478012,41.55226898,F,3
nan,20181003115801,460000095074423059,123.3352509,41.53427887,F,3
nan,20181003120807,460000095074423059,123.3458862,41.53760147,F,3
nan,20181003123230,460000095074423059,123.3458862,41.53760147,F,3
nan,20181003130240,460000095074423059,123.3352509,41.53427887,F,3
20181003133041,20181003154109,460000095074423059,123.33702089999998,41.517040249999994,T,3
20181003061550,20181003071525,460000095074424637,123.40926869702443,41.792048133657374,T,1
nan,20181003072304,460000095074424637,123.4151917,41.79349136,F,1
nan,20181003072346,460000095074424637,123.4161072,41.78958893,F,1
nan,20181003073510,460000095074424637,123.4161072,41.78958893,F,1
nan,20181003074716,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003075521,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003075733,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003080310,460000095074424637,123.4161072,41.78958893,F,1
nan,20181003081126,460000095074424637,123.4151917,41.79349136,F,1
nan,20181003081617,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003081833,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003082059,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003082119,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003082954,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003083859,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003090626,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003090757,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003090847,460000095074424637,123.40905,41.79639816,F,1
nan,20181003091038,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003091553,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003091816,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003091844,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003092018,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003093106,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003095146,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003095704,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003095810,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003095811,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003095841,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003095931,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003100627,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003102259,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003102701,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003103459,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003104522,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003110324,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003110350,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003111044,460000095074424637,123.40905,41.79639816,F,1
nan,20181003111638,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003112053,460000095074424637,123.40905,41.79639816,F,1
nan,20181003113816,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003113954,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003114653,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003115852,460000095074424637,123.40905,41.79639816,F,1
nan,20181003120142,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003120418,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003122123,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003124045,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003124349,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003124704,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003124909,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003125915,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003130740,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003131840,460000095074424637,123.40905,41.79639816,F,1
nan,20181003134310,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003135445,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003135716,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003140223,460000095074424637,123.4161072,41.78958893,F,1
nan,20181003140753,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003141401,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003141615,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003141736,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003142758,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003143725,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003144158,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003144342,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003144924,460000095074424637,123.40905,41.79639816,F,1
nan,20181003145239,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003145253,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003145722,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003150544,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003151850,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003152153,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003152927,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003153152,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003153659,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003154159,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003154331,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003154733,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003154941,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003155101,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003155503,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003155709,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003160545,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003161147,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003161521,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003162052,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003162758,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003163415,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003164856,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003165136,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003165602,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003170248,460000095074424637,123.4078903,41.79399109,F,1
nan,20181003170604,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003171327,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003172904,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003173447,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003173632,460000095074424637,123.4088821,41.7910614,F,1
nan,20181003173901,460000095074424637,123.4118195,41.79265976,F,1
nan,20181003174040,460000095074424637,123.4084473,41.79283905,F,1
nan,20181003180300,460000095074424637,123.3872986,41.80065155,F,1
20181003182130,20181003191300,460000095074424637,123.38195040000001,41.79463959,T,1
20181003000542,20181003005003,460000095074465569,123.4087296,41.808860779999996,T,2
nan,20181003010320,460000095074465569,123.4119873,41.8078804,F,2
nan,20181003010434,460000095074465569,123.4119873,41.8078804,F,2
nan,20181003011000,460000095074465569,123.419281,41.80438995,F,2
nan,20181003011420,460000095074465569,123.43235020000002,41.79656982,F,2
nan,20181003011804,460000095074465569,123.4413986,41.79521179,F,2
nan,20181003011907,460000095074465569,123.449028,41.79338074,F,2
20181003012124,20181003045530,460000095074465569,123.45709990000002,41.78989029000001,T,2
20181003012124,20181003045530,460000095074465569,123.45709990000002,41.78989029000001,T,1
nan,20181003045936,460000095074465569,123.4590988,41.78776169,F,1
nan,20181003055501,460000095074465569,123.4562531,41.78660965,F,1
nan,20181003055529,460000095074465569,123.4590988,41.78776169,F,1
20181003060423,20181003083029,460000095074465569,123.452507,41.78591919,T,1
nan,20181003083541,460000095074465569,123.4512634,41.78760147,F,1
nan,20181003084149,460000095074465569,123.4512634,41.78760147,F,1
nan,20181003084602,460000095074465569,123.4512634,41.78760147,F,1
nan,20181003085038,460000095074465569,123.4512634,41.78760147,F,1
20181003085754,20181003161127,460000095074465569,123.452507,41.785919189999994,T,1
20181003003741,20181003074704,460000095074467156,123.44229889999998,41.75917815999999,T,3
nan,20181003080240,460000095074467156,123.45690159999998,41.82500839,F,3
nan,20181003080612,460000095074467156,123.4748001,41.85063171,F,3
nan,20181003080736,460000095074467156,123.4889679,41.84614182,F,3
nan,20181003081104,460000095074467156,123.5079422,41.84804916,F,3
nan,20181003081315,460000095074467156,123.5079422,41.84804916,F,3
nan,20181003081440,460000095074467156,123.5079422,41.84804916,F,3
nan,20181003081509,460000095074467156,123.5079422,41.84804916,F,3
nan,20181003081555,460000095074467156,123.5079422,41.84804916,F,3
nan,20181003082851,460000095074467156,123.5322495,41.89381027,F,3
nan,20181003083135,460000095074467156,123.5571594,41.90639877,F,3
nan,20181003083352,460000095074467156,123.5714417,41.90039825,F,3
nan,20181003083423,460000095074467156,123.5696487,41.90404892,F,3
20181003083906,20181003143844,460000095074467156,123.58168789999998,41.90238952999998,T,3
20181003083906,20181003143844,460000095074467156,123.58168789999998,41.90238952999998,T,2
nan,20181003151040,460000095074467156,123.5275421,41.88887024,F,2
nan,20181003152729,460000095074467156,123.4670715,41.83361053,F,2
nan,20181003153911,460000095074467156,123.4428329,41.76472855,F,2
nan,20181003154041,460000095074467156,123.4467316,41.75654984,F,2
nan,20181003174341,460000095074467156,123.4422989,41.75917816,F,2
nan,20181003174851,460000095074467156,123.4651871,41.74340820000001,F,2
nan,20181003175010,460000095074467156,123.4684906,41.74798965,F,2
nan,20181003175904,460000095074467156,123.4805679,41.74568176,F,2
nan,20181003180613,460000095074467156,123.44512179999998,41.74671936,F,2
nan,20181003180822,460000095074467156,123.4354477,41.75598145,F,2
nan,20181003181809,460000095074467156,123.4270782,41.78303909,F,2
20181003185424,20181003205108,460000095074467156,123.41285710000001,41.80469894000001,T,2
20181003000157,20181003015151,460000095074476402,123.4087296,41.808860780000025,T,2
nan,20181003015549,460000095074476402,123.4131699,41.81354904,F,2
nan,20181003015659,460000095074476402,123.4113693,41.81541061,F,2
nan,20181003021329,460000095074476402,123.41596979999998,41.80778122,F,2
nan,20181003021415,460000095074476402,123.41596979999998,41.80778122,F,2
nan,20181003021742,460000095074476402,123.411911,41.81045914,F,2
nan,20181003021845,460000095074476402,123.41596979999998,41.80778122,F,2
nan,20181003022059,460000095074476402,123.4119873,41.8078804,F,2
nan,20181003022155,460000095074476402,123.4087067,41.80638123,F,2
nan,20181003023820,460000095074476402,123.41596979999998,41.80778122,F,2
nan,20181003024226,460000095074476402,123.41596979999998,41.80778122,F,2
20181003024803,20181003074521,460000095074476402,123.39913940000001,41.82085037,T,2
20181003024803,20181003074521,460000095074476402,123.39913940000001,41.82085037,T,1
nan,20181003085223,460000095074476402,123.41596979999998,41.80778122,F,1
nan,20181003090209,460000095074476402,123.4119873,41.8078804,F,1
nan,20181003090314,460000095074476402,123.4119873,41.8078804,F,1
nan,20181003100559,460000095074476402,123.4008865,41.80546951,F,1
nan,20181003104730,460000095074476402,123.4131699,41.81354904,F,1
nan,20181003122807,460000095074476402,123.4113693,41.81541061,F,1
nan,20181003123708,460000095074476402,123.4136581,41.81689835,F,1
nan,20181003124201,460000095074476402,123.4136581,41.81689835,F,1
nan,20181003124735,460000095074476402,123.4113693,41.81541061,F,1
nan,20181003131305,460000095074476402,123.4136581,41.81689835,F,1
nan,20181003131330,460000095074476402,123.4136581,41.81689835,F,1
nan,20181003131354,460000095074476402,123.4136581,41.81689835,F,1
20181003132219,20181003173342,460000095074476402,123.41316990000003,41.813549040000034,T,1
nan,20181003174107,460000095074476402,123.41438290000002,41.81169891,F,1
nan,20181003175232,460000095074476402,123.4113693,41.81541061,F,1
nan,20181003175724,460000095074476402,123.41596979999998,41.80778122,F,1
nan,20181003181608,460000095074476402,123.4050827,41.81103134,F,1
nan,20181003181829,460000095074476402,123.4050827,41.81103134,F,1
nan,20181003181941,460000095074476402,123.4050827,41.81103134,F,1
nan,20181003182620,460000095074476402,123.4050827,41.81103134,F,1
nan,20181003183053,460000095074476402,123.41438290000002,41.81169891,F,1
nan,20181003183242,460000095074476402,123.4131699,41.81354904,F,1
nan,20181003183642,460000095074476402,123.4008865,41.80546951,F,1
nan,20181003183829,460000095074476402,123.4131699,41.81354904,F,1
nan,20181003183902,460000095074476402,123.4131699,41.81354904,F,1
20181003205205,20181003215320,460000095074476402,123.4087296,41.80886078,T,1
20181003000632,20181003081627,460000095079109575,123.4208539432506,41.81903254267178,T,2
nan,20181003090246,460000095079109575,123.4166718,41.8102417,F,2
nan,20181003092505,460000095079109575,123.4166718,41.8102417,F,2
nan,20181003095331,460000095079109575,123.40065,41.79916,F,2
nan,20181003095712,460000095079109575,123.3921814,41.78488922,F,2
20181003103125,20181003120112,460000095079109575,123.3504333,41.703079220000006,T,2
20181003000646,20181003004311,460000095080923032,123.41396586575384,41.7967720033805,T,3
nan,20181003004934,460000095080923032,123.4151917,41.79349136,F,3
nan,20181003005026,460000095080923032,123.4161072,41.78958893,F,3
nan,20181003005255,460000095080923032,123.4028625,41.77616882,F,3
nan,20181003005501,460000095080923032,123.4027786,41.77338028,F,3
nan,20181003005608,460000095080923032,123.4052582,41.76921844,F,3
nan,20181003005959,460000095080923032,123.4045029,41.76560974,F,3
nan,20181003010107,460000095080923032,123.3991394,41.76868820000001,F,3
nan,20181003010416,460000095080923032,123.4045029,41.76560974,F,3
nan,20181003010745,460000095080923032,123.3988419,41.75511932,F,3
nan,20181003011016,460000095080923032,123.4045029,41.76560974,F,3
nan,20181003011331,460000095080923032,123.3988419,41.75511932,F,3
nan,20181003011629,460000095080923032,123.3988419,41.75511932,F,3
20181003012106,20181003021318,460000095080923032,123.40450290000001,41.76560974,T,3
20181003012106,20181003021318,460000095080923032,123.40450290000001,41.76560974,T,2
nan,20181003021431,460000095080923032,123.4031906,41.7634201,F,2
20181003021733,20181003111340,460000095080923032,123.40450290000001,41.76560973999998,T,2
nan,20181003114430,460000095080923032,123.3991394,41.76868820000001,F,2
nan,20181003114540,460000095080923032,123.40654750000002,41.76696014,F,2
nan,20181003115236,460000095080923032,123.4045029,41.76560974,F,2
nan,20181003115519,460000095080923032,123.3991394,41.76868820000001,F,2
nan,20181003121024,460000095080923032,123.3935318,41.80329132,F,2
nan,20181003121201,460000095080923032,123.4021606,41.8132515,F,2
20181003122913,20181003150755,460000095080923032,123.4061737,41.830951690000006,T,2
20181003001814,20181003143448,460000095080958864,123.42732240000002,41.80459975999999,T,1
nan,20181003154141,460000095080958864,123.4279633,41.80072021,F,1
nan,20181003154446,460000095080958864,123.42732240000002,41.80459976,F,1
nan,20181003154828,460000095080958864,123.4267578,41.80054855,F,1
nan,20181003154918,460000095080958864,123.4267578,41.80054855,F,1
nan,20181003155013,460000095080958864,123.42732240000002,41.80459976,F,1
20181003160709,20181003172635,460000095080958864,123.42748109922498,41.80065154751234,T,1
20181003160709,20181003172635,460000095080958864,123.42748109922498,41.80065154751234,T,3
nan,20181003173309,460000095080958864,123.4277267,41.80987929999999,F,3
nan,20181003174318,460000095080958864,123.4148865,41.85251999,F,3
nan,20181003174420,460000095080958864,123.4176178,41.85372162,F,3
nan,20181003174649,460000095080958864,123.4087219,41.85224915,F,3
20181003175314,20181003190709,460000095080958864,123.39823909999998,41.85168076000001,T,3
20181003023315,20181003044752,460000095080968055,123.38701630000001,41.84881973000001,T,3
nan,20181003050318,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003051544,460000095080968055,123.3848801,41.81599045,F,3
nan,20181003052018,460000095080968055,123.4206772,41.81034851,F,3
nan,20181003053839,460000095080968055,123.479393,41.80709839,F,3
nan,20181003055949,460000095080968055,123.39034270000002,41.84566116,F,3
nan,20181003060559,460000095080968055,123.39034270000002,41.84566116,F,3
nan,20181003061059,460000095080968055,123.3870163,41.84881973,F,3
nan,20181003061109,460000095080968055,123.3870163,41.84881973,F,3
nan,20181003061754,460000095080968055,123.3583832,41.85480118,F,3
nan,20181003064438,460000095080968055,123.3943405,41.85129929,F,3
nan,20181003065222,460000095080968055,123.39034270000002,41.84566116,F,3
nan,20181003072235,460000095080968055,123.3624802,41.85189056,F,3
nan,20181003074048,460000095080968055,123.3624802,41.85189056,F,3
nan,20181003074757,460000095080968055,123.3844376,41.8519783,F,3
nan,20181003083126,460000095080968055,123.3870163,41.84881973,F,3
nan,20181003085051,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003085303,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003085411,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003091013,460000095080968055,123.3943405,41.85129929,F,3
nan,20181003091903,460000095080968055,123.39034270000002,41.84566116,F,3
nan,20181003092034,460000095080968055,123.384758,41.84777069,F,3
nan,20181003092712,460000095080968055,123.384758,41.84777069,F,3
nan,20181003092734,460000095080968055,123.384758,41.84777069,F,3
nan,20181003092744,460000095080968055,123.384758,41.84777069,F,3
nan,20181003093039,460000095080968055,123.3975983,41.85319138,F,3
nan,20181003093422,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003094330,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003094625,460000095080968055,123.4065933,41.85773087,F,3
nan,20181003095231,460000095080968055,123.3943405,41.85129929,F,3
20181003100728,20181003122304,460000095080968055,123.31288149999999,41.84870911000001,T,3
20181003100728,20181003122304,460000095080968055,123.31288149999999,41.84870911000001,T,2
nan,20181003131630,460000095080968055,123.3786621,41.84878159,F,2
nan,20181003133850,460000095080968055,123.3786621,41.84878159,F,2
nan,20181003134626,460000095080968055,123.3717117,41.85139084,F,2
nan,20181003135617,460000095080968055,123.3901825,41.85216141,F,2
nan,20181003135703,460000095080968055,123.3901825,41.85216141,F,2
nan,20181003135852,460000095080968055,123.3901825,41.85216141,F,2
nan,20181003140038,460000095080968055,123.3786621,41.84878159,F,2
nan,20181003140204,460000095080968055,123.3901825,41.85216141,F,2
nan,20181003140251,460000095080968055,123.3901825,41.85216141,F,2
nan,20181003142618,460000095080968055,123.39034270000002,41.84566116,F,2
nan,20181003142907,460000095080968055,123.39034270000002,41.84566116,F,2
20181003143546,20181003161955,460000095080968055,123.4065933,41.85773087,T,2
nan,20181003164548,460000095080968055,123.3870163,41.84881973,F,2
nan,20181003164711,460000095080968055,123.3870163,41.84881973,F,2
nan,20181003165833,460000095080968055,123.3904877,41.83256912,F,2
nan,20181003165913,460000095080968055,123.3895187,41.82957077,F,2
nan,20181003165933,460000095080968055,123.3926086,41.83023071,F,2
nan,20181003170731,460000095080968055,123.4094467,41.81962967,F,2
nan,20181003170741,460000095080968055,123.4094467,41.81962967,F,2
20181003174550,20181003213627,460000095080968055,123.41069030000001,41.80588912999998,T,2
20181003170606,20181003174705,460000095083457844,123.3458176,41.66395949999999,T,1
nan,20181003175124,460000095083457844,123.3471069,41.66733932,F,1
nan,20181003175608,460000095083457844,123.3458176,41.6639595,F,1
20181003183725,20181003194156,460000095083457844,123.34179689999999,41.66085815000001,T,1
20181003013216,20181003105644,460000095083470449,123.42225868803214,41.78749248316617,T,3
nan,20181003110020,460000095083470449,123.4193115,41.78630829,F,3
nan,20181003110226,460000095083470449,123.4168396,41.78324127,F,3
nan,20181003111340,460000095083470449,123.3975372,41.7638588,F,3
nan,20181003112343,460000095083470449,123.3260727,41.78894043,F,3
20181003112513,20181003135810,460000095083470449,123.32295990000001,41.79343032999999,T,3
20181003112513,20181003135810,460000095083470449,123.32295990000001,41.79343032999999,T,2
nan,20181003153203,460000095083470449,123.33557890000002,41.79264832,F,2
nan,20181003155900,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003160404,460000095083470449,123.383522,41.78630829,F,2
nan,20181003160611,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003160721,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003161135,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003161717,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003163349,460000095083470449,123.37270359999998,41.79217911,F,2
nan,20181003164235,460000095083470449,123.3817215,41.78807831,F,2
nan,20181003164404,460000095083470449,123.3822708,41.78503036,F,2
nan,20181003171801,460000095083470449,123.4123306,41.77627945,F,2
nan,20181003172006,460000095083470449,123.4123306,41.77627945,F,2
nan,20181003172220,460000095083470449,123.4123306,41.77627945,F,2
nan,20181003172812,460000095083470449,123.4105377,41.78121948,F,2
nan,20181003173421,460000095083470449,123.4041824,41.78815842,F,2
nan,20181003174656,460000095083470449,123.4041138,41.7967186,F,2
nan,20181003174953,460000095083470449,123.4041138,41.7967186,F,2
nan,20181003175211,460000095083470449,123.4041138,41.7967186,F,2
nan,20181003175802,460000095083470449,123.4118195,41.79265976,F,2
nan,20181003175845,460000095083470449,123.4130096,41.78722,F,2
nan,20181003180148,460000095083470449,123.412262,41.78229904,F,2
nan,20181003181937,460000095083470449,123.4101486,41.77920151,F,2
nan,20181003184257,460000095083470449,123.4101486,41.77920151,F,2
nan,20181003184450,460000095083470449,123.4083481,41.77854156,F,2
nan,20181003184639,460000095083470449,123.4123306,41.77627945,F,2
nan,20181003184845,460000095083470449,123.4099121,41.77733994,F,2
nan,20181003185715,460000095083470449,123.4099121,41.77733994,F,2
nan,20181003185858,460000095083470449,123.4099121,41.77733994,F,2
nan,20181003190056,460000095083470449,123.4099121,41.77733994,F,2
nan,20181003191205,460000095083470449,123.4099121,41.77733994,F,2
nan,20181003191401,460000095083470449,123.4099121,41.77733994,F,2
