timestamp,imsi,lac_id,cell_id,longitude,latitude
20181003070635,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003070642,460020095006349317,16407,67194165,123.4479599,41.79677963
20181003070654,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003070717,460000095018240151,16789,67291445,123.4166718,41.8102417
20181003070743,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003070743,460020095051970226,16406,67666485,123.3565674,41.78981018
20181003070751,460020095001775162,16789,13102477,123.4146271,41.80696106
20181003070834,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003070850,460000095018240151,16789,67291445,123.4166718,41.8102417
20181003070850,460000095090758498,16885,67118869,123.4363098,41.81896973
20181003070851,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003070856,460070095021168998,16789,67437620,123.4042511,41.80353928
20181003070859,460020095040749610,16643,67644221,123.3614578,41.76667023
20181003070910,460000095084995924,16406,67644725,123.3501663,41.7890892
20181003070914,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003070927,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003070956,460070095025649502,16406,2230029,123.3644791,41.7935791
20181003071002,460000095018240151,16789,67291445,123.4166718,41.8102417
20181003071148,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003071153,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003071154,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003071155,460000095090129828,16388,67638590,123.3495178,41.79727936
20181003071200,460000095084995924,16406,67644725,123.3501663,41.7890892
20181003071200,460020095001775162,16789,13102477,123.4146271,41.80696106
20181003071238,460020095098800085,16793,67222283,123.4813385,41.81483841
20181003071249,460020095026670626,16655,235040021,123.4102325,41.79447174
20181003071303,460000095084420542,16644,67692605,123.4041595,41.81858826
20181003071315,460000095093417729,16386,67529523,123.3417969,41.66085815
20181003071331,460070095025648611,16794,2166324,123.3794479,41.80091095
20181003071417,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003071420,460000095018240151,16789,67291445,123.4166718,41.8102417
20181003071420,460020095006349317,16407,67192894,123.442627,41.7968483
20181003071438,460000095090758498,16885,67211573,123.4404373,41.81866837
20181003071452,460020095047591881,16644,67670579,123.4186478,41.84656143
20181003071525,460000095074424637,16401,67446283,123.4088821,41.7910614
20181003071532,460020095003040400,16789,60622734,123.4117813,41.80295181
20181003071548,460000095083499334,16398,67248673,123.527092,41.82112885
20181003071641,460020095000636300,16653,249672459,123.5242615,42.15690994
20181003071703,460000095090758498,16789,68102669,123.4345474,41.81629181
20181003071709,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003071812,460020095019361156,16866,69657869,123.3440704,41.42744827
20181003071822,460000095018240151,16789,67291445,123.4166718,41.8102417
20181003071854,460020095047591881,16644,67670579,123.4186478,41.84656143
20181003071905,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003071905,460000095090758498,16789,68102709,123.4345474,41.81629181
20181003071913,460020095001775162,16789,67567935,123.4159698,41.80778122
20181003071948,460020095013629082,16646,234950411,123.4836197,41.79064178
20181003071948,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003071951,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003072018,460000095074465569,16882,67184948,123.452507,41.78591919
20181003072040,460000095090758498,16789,68102709,123.4345474,41.81629181
20181003072130,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003072135,460000095018240151,16789,67436851,123.4128571,41.80469894
20181003072145,460020095001192336,16789,67436853,123.4128571,41.80469894
20181003072153,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003072235,460000095080968055,16797,61405315,123.3624802,41.85189056
20181003072244,460070095025649502,16406,2230029,123.3644791,41.7935791
20181003072253,460000095073912558,16644,13087629,123.4068375,41.81980896
20181003072253,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003072304,460000095074424637,16640,67443980,123.4151917,41.79349136
20181003072337,460070095040136238,16408,67542285,123.439003,41.88740921
20181003072344,460000095064990351,16642,249676054,123.4008865,41.80546951
20181003072346,460000095074424637,16401,67447308,123.4161072,41.78958893
20181003072447,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003072507,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003072519,460020095013629082,16646,234950451,123.4836197,41.79064178
20181003072537,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003072613,460000095064990351,16642,249676054,123.4008865,41.80546951
20181003072621,460020095000526731,16789,67437325,123.4225464,41.80387115
20181003072624,460020095006349317,16407,67194165,123.4479599,41.79677963
20181003072627,460000095083499334,16398,67248673,123.527092,41.82112885
20181003072655,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003072713,460020095047591881,16644,67694624,123.4196777,41.8441391
20181003072718,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003072719,460020095000526731,16789,67437325,123.4225464,41.80387115
20181003072723,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003072757,460000095090758498,16789,68102709,123.4345474,41.81629181
20181003072803,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003072808,460070095021168998,16789,249616141,123.4087067,41.80638123
20181003072900,460000095090758498,16789,68102709,123.4345474,41.81629181
20181003072909,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003072932,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003072947,460020095004730821,16398,234951231,123.53582,41.80881119
20181003072957,460000095079109575,16789,67295541,123.4208603,41.81906128
20181003072957,460070095021168998,16789,249616141,123.4087067,41.80638123
20181003073022,460020095000586650,16788,67469619,123.4191513,41.75864029
20181003073023,460020095001775162,16789,67567885,123.4159698,41.80778122
20181003073030,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003073033,460020095009713959,16794,67643965,123.3893738,41.79671097
20181003073047,460020095000636300,16653,67979807,123.5196075,42.05783844
20181003073101,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003073118,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003073150,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003073155,460020095001775162,16789,13102477,123.4146271,41.80696106
20181003073315,460000095090191628,16394,60333189,122.8239136,42.01221848
20181003073322,460070095040136238,16408,67542285,123.439003,41.88740921
20181003073405,460020095013629082,16646,234950411,123.4836197,41.79064178
20181003073420,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003073421,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003073435,460000095079109575,16789,67295541,123.4208603,41.81906128
20181003073447,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003073454,460020095001775162,16789,67567885,123.4159698,41.80778122
20181003073510,460000095074424637,16401,67447357,123.4161072,41.78958893
20181003073510,460000095074424637,16401,67447357,123.4161072,41.78958893
20181003073515,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003073554,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003073611,460000095090758498,16883,67319317,123.4369812,41.81771088
20181003073612,460020095006349317,16407,67192894,123.442627,41.7968483
20181003073624,460000095064990351,16642,249676054,123.4008865,41.80546951
20181003073633,460000095084486097,16644,67298622,123.4109268,41.82249069
20181003073640,460000095007329090,16789,67567935,123.4159698,41.80778122
20181003073641,460020095006349317,16407,67192894,123.442627,41.7968483
20181003073646,460020095000636300,16653,67896884,123.5169373,42.03834915
20181003073722,460000095090129828,16388,67638590,123.3495178,41.79727936
20181003073727,460000095007687263,16648,67927583,123.3987732,41.65663147
20181003073729,460000095083818745,16655,67446836,123.3956909,41.79013824
20181003073732,460000095090129828,16388,67638590,123.3495178,41.79727936
20181003073811,460000095093417729,16386,67529483,123.3417969,41.66085815
20181003073832,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003073836,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003073855,460070095025649502,16406,2230029,123.3644791,41.7935791
20181003073905,460070095098545714,16792,234919200,123.396843,41.87870026
20181003073912,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003073915,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003073916,460000095084437788,16789,67438092,123.40979,41.80258942
20181003073941,460000095007329090,16789,67291445,123.4166718,41.8102417
20181003073954,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003074005,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003074009,460020095013629082,16646,234950411,123.4836197,41.79064178
20181003074047,460020095000526731,16789,67574795,123.4142609,41.80113983
20181003074048,460000095080968055,16797,61405315,123.3624802,41.85189056
20181003074059,460020095004730821,16398,234951231,123.53582,41.80881119
20181003074142,460020095000526731,16789,67581196,123.4154205,41.80363083
20181003074150,460020095000636300,16653,68012812,123.5350113,41.99272919
20181003074152,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003074204,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003074207,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003074244,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003074247,460020095044852955,16732,69097485,123.5447083,42.4447403
20181003074247,460020095044852955,16732,69097485,123.5447083,42.4447403
20181003074256,460020095009713959,16794,67643965,123.3893738,41.79671097
20181003074308,460020095000526731,16789,67581196,123.4154205,41.80363083
20181003074317,460000095093938695,16789,67567628,123.4087296,41.80886078
20181003074320,460000095079109575,16789,67295541,123.4208603,41.81906128
20181003074334,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003074337,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003074413,460020095000636300,16653,249612043,123.5402374,41.98572159
20181003074458,460020095001775162,16789,67567925,123.4159698,41.80778122
20181003074515,460020095025511997,16886,61731469,123.4076996,41.91476059
20181003074521,460000095074476402,16409,67652158,123.3991394,41.82085037
20181003074523,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003074523,460000095063856923,16644,67669555,123.4225235,41.82743073
20181003074523,460000095063856923,16644,67669555,123.4225235,41.82743073
20181003074529,460020095025511997,16886,61731469,123.4076996,41.91476059
20181003074557,460000095064990351,16644,67291700,123.4117737,41.83089066
20181003074704,460000095074467156,16402,234948415,123.4422989,41.75917816
20181003074716,460000095074424637,16655,67444277,123.4118195,41.79265976
20181003074726,460000095007687263,16648,67927583,123.3987732,41.65663147
20181003074733,460000095090758498,16885,67210548,123.4431534,41.81735992
20181003074742,460070095021168998,16789,249616141,123.4087067,41.80638123
20181003074754,460020095004730821,16398,234951231,123.53582,41.80881119
20181003074757,460000095080968055,16797,13066885,123.3844376,41.8519783
20181003074838,460000095093938695,16789,67567628,123.4087296,41.80886078
20181003074852,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003074859,460020095000526731,16789,67567924,123.4159698,41.80778122
20181003074930,460020095000526731,16789,67567924,123.4159698,41.80778122
20181003074934,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003075001,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003075022,460020095000586650,16788,67469619,123.4191513,41.75864029
20181003075031,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003075042,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003075049,460000095083499334,16398,67248673,123.527092,41.82112885
20181003075112,460000095007329090,16789,67494925,123.4320221,41.80392075
20181003075119,460020095001775162,16789,67436851,123.4128571,41.80469894
20181003075144,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003075148,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003075202,460020095001775162,16789,67436851,123.4128571,41.80469894
20181003075211,460000095084492531,16794,2259469,123.3683319,41.80548096
20181003075212,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003075221,460000095064990351,16792,67658805,123.4079819,41.85531998
20181003075243,460020095009713959,16794,67643965,123.3893738,41.79671097
20181003075251,460020095001192336,16789,67567885,123.4159698,41.80778122
20181003075304,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003075305,460070095005469544,16649,67392523,122.757019,41.51089859
20181003075306,460020095001775162,16789,67436851,123.4128571,41.80469894
20181003075314,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003075319,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003075348,460000095007329090,16640,67195659,123.4372406,41.7996788
20181003075402,460000095090758498,16885,234955553,123.4435272,41.81632996
20181003075405,460020095001775162,16789,67436851,123.4128571,41.80469894
20181003075412,460000095057074060,16789,234946621,123.4362564,41.81409836
20181003075412,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003075447,460020095001775162,16789,13102477,123.4146271,41.80696106
20181003075457,460000095007329090,16407,67197709,123.4421463,41.8010788
20181003075516,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003075521,460000095074424637,16655,235209238,123.4084473,41.79283905
20181003075523,460000095007329090,16640,67195659,123.4372406,41.7996788
20181003075545,460020095025808757,16789,235025941,123.4274979,41.81919861
20181003075608,460000095064990351,16792,61695373,123.4011383,41.86730957
20181003075613,460020095001775162,16789,67567885,123.4159698,41.80778122
20181003075616,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003075634,460020095001775162,16789,67567885,123.4159698,41.80778122
20181003075657,460000095090129828,16388,67638590,123.3495178,41.79727936
20181003075706,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003075733,460000095074424637,16655,67444257,123.4118195,41.79265976
20181003075751,460070095025649502,16406,2230029,123.3644791,41.7935791
20181003075828,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003075835,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003075843,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003075917,460020095001192336,16789,67567885,123.4159698,41.80778122
20181003075917,460020095001192336,16789,67567885,123.4159698,41.80778122
20181003075926,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003075926,460020095000636300,16889,61732749,123.4843903,41.87826157
20181003075942,460020095000636300,16889,67567412,123.4802933,41.88142014
20181003080001,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003080001,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003080014,460020095009713959,16794,67643965,123.3893738,41.79671097
20181003080018,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003080047,460000095084420542,16644,67692605,123.4041595,41.81858826
20181003080052,460020095004730821,16398,234951231,123.53582,41.80881119
20181003080102,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003080107,460020095001775162,16789,67436851,123.4128571,41.80469894
20181003080117,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003080127,460020095047591881,16644,2203669,123.4200516,41.84743118
20181003080132,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003080137,460070095098545714,16792,234919200,123.396843,41.87870026
20181003080141,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003080144,460000095084492531,16794,2259469,123.3683319,41.80548096
20181003080157,460000095083818745,16655,67446836,123.3956909,41.79013824
20181003080215,460020095000526731,16789,67567924,123.4159698,41.80778122
20181003080217,460020095001775162,16789,67567935,123.4159698,41.80778122
20181003080238,460020095027690570,16882,67186228,123.448822,41.78836823
20181003080240,460000095074467156,16395,67214645,123.4569016,41.82500839
20181003080245,460020095000586650,16788,67469619,123.4191513,41.75864029
20181003080247,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003080301,460020095047591881,16644,2203669,123.4200516,41.84743118
20181003080310,460000095074424637,16401,67447308,123.4161072,41.78958893
20181003080324,460000095064990351,16792,67872524,123.399498,41.86359024
20181003080335,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003080339,460020095000526731,16789,67567924,123.4159698,41.80778122
20181003080417,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003080437,460000095057074060,16885,68042773,123.4364777,41.81536865
20181003080437,460020095047591881,16644,67694624,123.4196777,41.8441391
20181003080440,460000095093938695,16789,67567668,123.4087296,41.80886078
20181003080518,460000095079109575,16789,67295541,123.4208603,41.81906128
20181003080533,460000095064990351,16792,67872524,123.399498,41.86359024
20181003080547,460000095018240151,16789,67291444,123.4166718,41.8102417
20181003080550,460000095007329090,16789,67200780,123.4396362,41.80488968
20181003080612,460000095074467156,16645,2289205,123.4748001,41.85063171
20181003080651,460000095090758498,16885,234955572,123.4435272,41.81632996
20181003080713,460000095084492531,16794,2259469,123.3683319,41.80548096
20181003080731,460020095047591881,16644,67694624,123.4196777,41.8441391
20181003080732,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003080736,460000095074467156,16645,67134989,123.4889679,41.84614182
20181003080738,460020095051970226,16406,67682080,123.3551483,41.7903595
20181003080758,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003080822,460020095009713959,16887,67133963,123.3898392,41.80075073
20181003080853,460000095064990351,16792,67872524,123.399498,41.86359024
20181003080855,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003080907,460020095004751842,16789,67437580,123.4042511,41.80353928
20181003080916,460020095004730821,16398,234951231,123.53582,41.80881119
20181003080919,460000095063856923,16644,67669555,123.4225235,41.82743073
20181003080944,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003080957,460000095090758498,16885,234955572,123.4435272,41.81632996
20181003080959,460020095001192336,16789,67436851,123.4128571,41.80469894
20181003081000,460020095001192336,16789,67436851,123.4128571,41.80469894
20181003081001,460070095040136238,16408,67542285,123.439003,41.88740921
20181003081015,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003081025,460000095057074060,16789,234946611,123.4362564,41.81409836
20181003081052,460020095026670626,16640,67443980,123.4151917,41.79349136
20181003081053,460000095057074060,16789,234946611,123.4362564,41.81409836
20181003081055,460000095090758498,16885,234955552,123.4435272,41.81632996
20181003081056,460020095001192336,16789,67567925,123.4159698,41.80778122
20181003081104,460000095074467156,16398,67521843,123.5079422,41.84804916
20181003081107,460020095001192336,16789,67436851,123.4128571,41.80469894
20181003081108,460020095001192336,16789,67436851,123.4128571,41.80469894
20181003081126,460000095074424637,16640,67444030,123.4151917,41.79349136
20181003081129,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003081142,460000095009824436,16409,61359757,123.3890076,41.81945038
20181003081202,460020095026670626,16655,67441983,123.4138184,41.79597855
20181003081206,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003081250,460070095098545714,16792,234919200,123.396843,41.87870026
20181003081254,460000095064990351,16792,67872524,123.399498,41.86359024
20181003081254,460020095000526731,16789,67567924,123.4159698,41.80778122
20181003081312,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003081315,460000095074467156,16398,67521853,123.5079422,41.84804916
20181003081344,460000095080958864,16789,67437108,123.4273224,41.80459976
20181003081346,460020095027690570,16407,67190539,123.449028,41.79338074
20181003081353,460020095026670626,16655,67441932,123.4138184,41.79597855
20181003081403,460020095027690570,16407,67190539,123.449028,41.79338074
20181003081414,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003081420,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003081438,460020095027690570,16407,67190539,123.449028,41.79338074
20181003081440,460000095074467156,16398,67521853,123.5079422,41.84804916
20181003081444,460070095025649502,16406,2230029,123.3644791,41.7935791
20181003081447,460000095090758498,16885,234955553,123.4435272,41.81632996
20181003081457,460020095000526731,16789,67567885,123.4159698,41.80778122
20181003081459,460020095004730821,16398,234951231,123.53582,41.80881119
20181003081501,460000095018240151,16789,67291403,123.4166718,41.8102417
20181003081506,460000095057074060,16885,67207692,123.4498215,41.8127594
20181003081509,460000095074467156,16398,67521843,123.5079422,41.84804916
20181003081522,460020095000586650,16788,67469619,123.4191513,41.75864029
20181003081522,460070095098545714,16792,234919200,123.396843,41.87870026
20181003081524,460000095057074060,16885,60295299,123.4513474,41.80987167
20181003081529,460070095098545714,16792,234919200,123.396843,41.87870026
20181003081555,460000095074467156,16398,67521843,123.5079422,41.84804916
20181003081612,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003081616,460020095044852955,16732,69097485,123.5447083,42.4447403
20181003081617,460000095074424637,16401,67446283,123.4088821,41.7910614
20181003081627,460000095079109575,16789,55523409,123.4206696,41.81819916
20181003081706,460000095084492531,16794,2259469,123.3683319,41.80548096
20181003081709,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003081712,460020095098800085,16793,67222333,123.4813385,41.81483841
20181003081717,460000095090191628,16394,60333189,122.8239136,42.01221848
20181003081717,460000095093417729,16386,67529483,123.3417969,41.66085815
20181003081750,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003081753,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003081812,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003081833,460000095074424637,16401,67446333,123.4088821,41.7910614
20181003081837,460020095009713959,16887,67133963,123.3898392,41.80075073
20181003081837,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003081849,460000095074465569,16882,67184948,123.452507,41.78591919
20181003081854,460020095047591881,16644,67670539,123.4186478,41.84656143
20181003081909,460020095000636300,16645,67910708,123.4766693,41.85401154
20181003081913,460020095026670626,16401,67446323,123.4088821,41.7910614
20181003081919,460020095026670626,16640,67444021,123.4151917,41.79349136
20181003081957,460020095098800085,16793,68105524,123.478981,41.81678009
20181003082001,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003082009,460000095073912558,16644,13087629,123.4068375,41.81980896
20181003082022,460020095000586650,16788,67469619,123.4191513,41.75864029
20181003082039,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003082041,460020095002693054,16789,249616139,123.4087067,41.80638123
20181003082059,460000095074424637,16401,67446333,123.4088821,41.7910614
20181003082108,460000095057074060,16398,67227709,123.5129471,41.81296921
20181003082113,460000095064990351,16792,67872524,123.399498,41.86359024
20181003082119,460000095074424637,16401,67446333,123.4088821,41.7910614
20181003082133,460020095000636300,16395,67216395,123.4618225,41.82878113
20181003082137,460020095009713959,16887,67133963,123.3898392,41.80075073
20181003082145,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003082147,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003082157,460000095084995924,16388,2515211,123.3488464,41.79114151
20181003082227,460020095002693054,16789,67567669,123.4087296,41.80886078
20181003082233,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003082242,460020095002693054,16789,249616139,123.4087067,41.80638123
20181003082247,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003082257,460000095093417729,16386,67529483,123.3417969,41.66085815
20181003082332,460000095084995924,16388,2567997,123.3436737,41.78839111
20181003082338,460020095002693054,16789,249616139,123.4087067,41.80638123
20181003082420,460000095018240151,16789,67567933,123.4159698,41.80778122
20181003082437,460000095018240151,16789,67291453,123.4166718,41.8102417
20181003082437,460020095002693054,16789,249616139,123.4087067,41.80638123
20181003082453,460020095098800085,16793,12619059,123.4834518,41.81864166
20181003082621,460000095007687263,16648,67927583,123.3987732,41.65663147
20181003082624,460020095004730821,16398,234951231,123.53582,41.80881119
20181003082635,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003082640,460020095002693054,16789,249616139,123.4087067,41.80638123
20181003082642,460020095002693054,16789,67567629,123.4087296,41.80886078
20181003082642,460070095021168998,16789,67567668,123.4087296,41.80886078
20181003082646,460000095091180583,16407,235052596,123.4649277,41.80207825
20181003082651,460000095064990351,16792,67872524,123.399498,41.86359024
20181003082659,460000095074465569,16882,67184948,123.452507,41.78591919
20181003082722,460000095083818745,16655,67446796,123.3956909,41.79013824
20181003082727,460020095001192336,16789,67567885,123.4159698,41.80778122
20181003082734,460020095047591881,16644,67670539,123.4186478,41.84656143
20181003082735,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003082851,460000095074467156,16652,67988235,123.5322495,41.89381027
20181003082902,460000095064990351,16792,67872524,123.399498,41.86359024
20181003082926,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003082933,460020095000526731,16789,67567885,123.4159698,41.80778122
20181003082954,460000095074424637,16401,67446325,123.4088821,41.7910614
20181003083013,460020095098800085,16793,67228723,123.4857407,41.81367874
20181003083028,460020095098800085,16793,67228723,123.4857407,41.81367874
20181003083029,460000095074465569,16882,67184948,123.452507,41.78591919
20181003083030,460000095080923032,16788,67466271,123.4045029,41.76560974
20181003083032,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003083038,460000095007329090,16789,67200780,123.4396362,41.80488968
20181003083038,460000095057074060,16410,67962380,123.5773392,41.84096146
20181003083040,460020095098336977,16642,249676054,123.4008865,41.80546951
20181003083043,460000095018240151,16789,67437325,123.4225464,41.80387115
20181003083102,460020095098800085,16793,67228704,123.4857407,41.81367874
20181003083106,460070095024650259,16409,12595619,123.3570938,41.83414078
20181003083112,460020095098800085,16793,67228704,123.4857407,41.81367874
20181003083122,460000095083818745,16655,67448331,123.3947525,41.78841019
20181003083126,460000095080968055,16797,235145013,123.3870163,41.84881973
20181003083135,460000095074467156,16652,2274315,123.5571594,41.90639877
20181003083207,460000095090758498,16885,234955553,123.4435272,41.81632996
20181003083215,460000095018240151,16789,67569420,123.419281,41.80438995
20181003083237,460000095057074060,16410,67491853,123.5701828,41.84872055
20181003083241,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003083251,460020095002693054,16789,67567629,123.4087296,41.80886078
20181003083304,460020095098800085,16793,67589644,123.4887466,41.80942154
20181003083346,460000095007329090,16789,67200820,123.4396362,41.80488968
20181003083347,460020095002693054,16789,67567669,123.4087296,41.80886078
20181003083352,460000095074467156,16652,61669508,123.5714417,41.90039825
20181003083352,460020095098800085,16793,67589644,123.4887466,41.80942154
20181003083400,460000095090758498,16885,234955553,123.4435272,41.81632996
20181003083423,460000095074467156,16652,67869964,123.5696487,41.90404892
20181003083428,460020095019361156,16866,11884686,123.3410721,41.42948151
20181003083436,460020095002693054,16789,67567629,123.4087296,41.80886078
20181003083454,460000095064990351,16792,235030549,123.3951721,41.8614006
20181003083503,460000095093938695,16789,67307572,123.4033737,41.81044006
20181003083507,460000095064990351,16792,61695373,123.4011383,41.86730957
20181003083513,460000095064990351,16792,235030805,123.3951721,41.8614006
20181003083520,460000095064990351,16792,61695373,123.4011383,41.86730957
20181003083524,460020095013629082,16646,234950451,123.4836197,41.79064178
20181003083532,460000095063856923,16644,67669555,123.4225235,41.82743073
20181003083541,460000095074465569,16882,235184427,123.4512634,41.78760147
20181003083554,460020095000636300,16407,67190541,123.449028,41.79338074
20181003083556,460020095027690570,16407,67194164,123.4479599,41.79677963
20181003083624,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003083636,460000095064990351,16792,67872524,123.399498,41.86359024
20181003083639,460020095000526731,16789,67569460,123.419281,41.80438995
20181003083644,460020095098800085,16793,12617378,123.4832001,41.80435944
20181003083650,460000095064990351,16792,67872524,123.399498,41.86359024
20181003083703,460020095009713959,16887,67133963,123.3898392,41.80075073
20181003083705,460020095009713959,16887,67133963,123.3898392,41.80075073
20181003083714,460020095098800085,16793,67263284,123.4838562,41.80891037
20181003083721,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003083723,460000095090758498,16885,234955553,123.4435272,41.81632996
20181003083724,460020095040371174,16789,67693365,123.3980179,41.80838013
20181003083728,460020095013629082,16646,234950451,123.4836197,41.79064178
20181003083742,460000095071779102,16644,2352661,123.4142914,41.83049011
20181003083750,460020095009713959,16887,67650081,123.3931732,41.80286026
20181003083751,460020095021709464,16655,68120085,123.4017715,41.79084015
20181003083758,460020095000636300,16882,67186229,123.448822,41.78836823
20181003083803,460020095025808757,16789,67272480,123.4263535,41.81867981
20181003083808,460000095084492531,16794,2259469,123.3683319,41.80548096
20181003083815,460020095027690570,16883,12924301,123.4475174,41.79740906
20181003083820,460020095098336977,16642,249676043,123.4131699,41.81354904
20181003083821,460020095027690570,16883,12912013,123.4475174,41.79740906
20181003083824,460000095018240151,16789,67575071,123.4190521,41.80044937
20181003083829,460020095027690570,16883,12924301,123.4475174,41.79740906
20181003083852,460000095009768355,16789,2614540,123.411911,41.81045914
20181003083853,460020095044852955,16732,69097485,123.5447083,42.4447403
20181003083857,460070095098545714,16792,234919200,123.396843,41.87870026
20181003083859,460000095074424637,16655,235209238,123.4084473,41.79283905
20181003083859,460070095024650259,16409,12595589,123.3570938,41.83414078
20181003083903,460000095007329090,16789,67200820,123.4396362,41.80488968
